filename,emotion
4/session3/fear/4.3.fear-01.wav,fear
4/session3/fear/4.3.fear-10.wav,fear
4/session3/fear/4.3.fear-07.wav,fear
4/session3/fear/4.3.fear-09.wav,fear
4/session3/fear/4.3.fear-04.wav,fear
4/session3/fear/4.3.fear-02.wav,fear
4/session3/fear/4.3.fear-03.wav,fear
4/session4/neutral/4.4.neutral-01.wav,neutral
4/session4/neutral/4.4.neutral-02.wav,neutral
4/session4/neutral/4.4.neutral-08.wav,neutral
4/session4/neutral/4.4.neutral-10.wav,neutral
4/session4/neutral/4.4.neutral-07.wav,neutral
4/session4/neutral/4.4.neutral-05.wav,neutral
4/session4/neutral/4.4.neutral-09.wav,neutral
4/session4/neutral/4.4.neutral-06.wav,neutral
4/session4/neutral/4.4.neutral-03.wav,neutral
4/session4/neutral/4.4.neutral-04.wav,neutral
4/session4/sarcastic/4.4.sarcastic-04.wav,sarcastic
4/session4/sarcastic/4.4.sarcastic-06.wav,sarcastic
4/session4/sarcastic/4.4.sarcastic-01.wav,sarcastic
4/session4/sarcastic/4.4.sarcastic-03.wav,sarcastic
4/session4/sarcastic/4.4.sarcastic-08.wav,sarcastic
4/session4/sarcastic/4.4.sarcastic-02.wav,sarcastic
4/session4/sarcastic/4.4.sarcastic-05.wav,sarcastic
4/session4/sarcastic/4.4.sarcastic-09.wav,sarcastic
4/session4/sarcastic/4.4.sarcastic-07.wav,sarcastic
4/session4/sarcastic/4.4.sarcastic-10.wav,sarcastic
4/session4/happy/4.4.happy-08.wav,happy
4/session4/happy/4.4.happy-02.wav,happy
4/session4/happy/4.4.happy-07.wav,happy
4/session4/happy/4.4.happy-10.wav,happy
4/session4/happy/4.4.happy-06.wav,happy
4/session4/happy/4.4.happy-03.wav,happy
4/session4/happy/4.4.happy-04.wav,happy
4/session4/happy/4.4.happy-09.wav,happy
4/session4/happy/4.4.happy-01.wav,happy
4/session4/happy/4.4.happy-05.wav,happy
4/session4/happy/4.5.happy-08.wav,happy
4/session4/surprise/4.4.surprise-08.wav,surprise
4/session4/surprise/4.4.surprise-07.wav,surprise
4/session4/surprise/4.4.surprise-05.wav,surprise
4/session4/surprise/4.4.surprise-06.wav,surprise
4/session4/surprise/4.4.surprise-02.wav,surprise
4/session4/surprise/4.4.surprise-03.wav,surprise
4/session4/surprise/4.4.surprise-01.wav,surprise
4/session4/surprise/4.4.surprise-04.wav,surprise
4/session4/surprise/4.4.surprise-09.wav,surprise
4/session4/surprise/4.4.surprise-10.wav,surprise
4/session4/sad/4.4.sad-01.wav,sad
4/session4/sad/4.4.sad-08.wav,sad
4/session4/sad/4.4.sad-02.wav,sad
4/session4/sad/4.4.sad-06.wav,sad
4/session4/sad/4.4.sad-05.wav,sad
4/session4/sad/4.4.sad-04.wav,sad
4/session4/sad/4.4.sad-10.wav,sad
4/session4/sad/4.4.sad-03.wav,sad
4/session4/sad/4.4.sad-07.wav,sad
4/session4/sad/4.4.sad-09.wav,sad
4/session4/anger/4.4.anger-02.wav,anger
4/session4/anger/4.4.anger-03.wav,anger
4/session4/anger/4.4.anger-04.wav,anger
4/session4/anger/4.4.anger-09.wav,anger
4/session4/anger/4.4.anger-07.wav,anger
4/session4/anger/4.4.anger-10.wav,anger
4/session4/anger/4.4.anger-05.wav,anger
4/session4/anger/4.4.anger-08.wav,anger
4/session4/anger/4.4.anger-01.wav,anger
4/session4/anger/4.4.anger-06.wav,anger
4/session4/disgust/4.4.disgust-01.wav,disgust
4/session4/disgust/4.4.disgust-04.wav,disgust
4/session4/disgust/4.4.disgust-10.wav,disgust
4/session4/disgust/4.4.disgust-02.wav,disgust
4/session4/disgust/4.4.disgust-06.wav,disgust
4/session4/disgust/4.4.disgust-05.wav,disgust
4/session4/disgust/4.4.disgust-03.wav,disgust
4/session4/disgust/4.4.disgust-08.wav,disgust
4/session4/disgust/4.4.disgust-07.wav,disgust
4/session4/disgust/4.4.disgust-09.wav,disgust
4/session4/fear/4.4.fear-07.wav,fear
4/session4/fear/4.4.fear-02.wav,fear
4/session4/fear/4.4.fear-03.wav,fear
4/session4/fear/4.4.fear-01.wav,fear
4/session4/fear/4.4.fear-06.wav,fear
4/session4/fear/4.4.fear-09.wav,fear
4/session4/fear/4.4.fear-10.wav,fear
4/session4/fear/4.4.fear-05.wav,fear
4/session4/fear/4.4.fear-08.wav,fear
4/session4/fear/4.4.fear-04.wav,fear
4/session2/neutral/4.2.neutral-10.wav,neutral
4/session2/neutral/4.2.neutral-04.wav,neutral
4/session2/neutral/4.2.neutral-07.wav,neutral
4/session2/neutral/4.2.neutral-05.wav,neutral
4/session2/neutral/4.2.neutral-01.wav,neutral
4/session2/neutral/4.2.neutral-02.wav,neutral
4/session2/neutral/4.2.neutral-06.wav,neutral
4/session2/neutral/4.2.neutral-03.wav,neutral
4/session2/neutral/4.2.neutral-08.wav,neutral
4/session2/neutral/4.2.neutral-09.wav,neutral
4/session2/sarcastic/4.2.sarcastic-05.wav,sarcastic
4/session2/sarcastic/4.2.sarcastic-06.wav,sarcastic
4/session2/sarcastic/4.2.sarcastic-02.wav,sarcastic
4/session2/sarcastic/4.2.sarcastic-01.wav,sarcastic
4/session2/sarcastic/4.2.sarcastic-08.wav,sarcastic
4/session2/sarcastic/4.2.sarcastic-09.wav,sarcastic
4/session2/sarcastic/4.2.sarcastic-10.wav,sarcastic
4/session2/sarcastic/4.2.sarcastic-07.wav,sarcastic
4/session2/sarcastic/4.2.sarcastic-04.wav,sarcastic
4/session2/sarcastic/4.2.sarcastic-03.wav,sarcastic
4/session2/happy/4.2. happy-04.wav, happy
4/session2/happy/4.2. happy-07.wav, happy
4/session2/happy/4.2. happy-08.wav, happy
4/session2/happy/4.2. happy-02.wav, happy
4/session2/happy/4.2. happy-09.wav, happy
4/session2/happy/4.2. happy-10.wav, happy
4/session2/happy/4.2. happy-03.wav, happy
4/session2/happy/4.2. happy-01.wav, happy
4/session2/happy/4.2. happy-05.wav, happy
4/session2/happy/4.2. happy-06.wav, happy
4/session2/surprise/4.2.surprise-07.wav,surprise
4/session2/surprise/4.2.surprise-01.wav,surprise
4/session2/surprise/4.2.surprise-06.wav,surprise
4/session2/surprise/4.2.surprise-02.wav,surprise
4/session2/surprise/4.2.surprise-09.wav,surprise
4/session2/surprise/4.2.surprise-10.wav,surprise
4/session2/surprise/4.2.surprise-08.wav,surprise
4/session2/surprise/4.2.surprise-05.wav,surprise
4/session2/surprise/4.2.surprise-03.wav,surprise
4/session2/surprise/4.2.surprise-04.wav,surprise
4/session2/sad/4.2.sad-03.wav,sad
4/session2/sad/4.2.sad-06.wav,sad
4/session2/sad/4.2.sad-02.wav,sad
4/session2/sad/4.2.sad-07.wav,sad
4/session2/sad/4.2.sad-01.wav,sad
4/session2/sad/4.2.sad-04.wav,sad
4/session2/sad/4.2.sad-09.wav,sad
4/session2/sad/4.2.sad-08.wav,sad
4/session2/sad/4.2.sad-05.wav,sad
4/session2/sad/4.2.sad-10.wav,sad
4/session2/anger/4.2. anger-10.wav, anger
4/session2/anger/4.2. anger-05.wav, anger
4/session2/anger/4.2. anger-09.wav, anger
4/session2/anger/4.2. anger-01.wav, anger
4/session2/anger/4.2. anger-06.wav, anger
4/session2/anger/4.2. anger-08.wav, anger
4/session2/anger/4.2. anger-07.wav, anger
4/session2/anger/4.2. anger-02.wav, anger
4/session2/anger/4.2. anger-03.wav, anger
4/session2/anger/4.2. anger-04.wav, anger
4/session2/disgust/4.2. disgust-09.wav, disgust
4/session2/disgust/4.2. disgust-05.wav, disgust
4/session2/disgust/4.2. disgust-03.wav, disgust
4/session2/disgust/4.2. disgust-02.wav, disgust
4/session2/disgust/4.2. disgust-01.wav, disgust
4/session2/disgust/4.2. disgust-07.wav, disgust
4/session2/disgust/4.2. disgust-08.wav, disgust
4/session2/disgust/4.2. disgust-10.wav, disgust
4/session2/disgust/4.2. disgust-04.wav, disgust
4/session2/disgust/4.2. disgust-06.wav, disgust
4/session2/fear/4.2. fear-08.wav, fear
4/session2/fear/4.2. fear-02.wav, fear
4/session2/fear/4.2. fear-04.wav, fear
4/session2/fear/4.2. fear-09.wav, fear
4/session2/fear/4.2. fear-10.wav, fear
4/session2/fear/4.2. fear-05.wav, fear
4/session2/fear/4.2. fear-03.wav, fear
4/session2/fear/4.2. fear-06.wav, fear
4/session2/fear/4.2. fear-01.wav, fear
4/session2/fear/4.2. fear-07.wav, fear
4/session5/neutral/4.5.neutral-03.wav,neutral
4/session5/neutral/4.5.neutral-09.wav,neutral
4/session5/neutral/4.5.neutral-05.wav,neutral
4/session5/neutral/4.5.neutral-08.wav,neutral
4/session5/neutral/4.5.neutral-02.wav,neutral
4/session5/neutral/4.5.neutral-01.wav,neutral
4/session5/neutral/4.5.neutral-04.wav,neutral
4/session5/neutral/4.5.neutral-10.wav,neutral
4/session5/neutral/4.5.neutral-06.wav,neutral
4/session5/neutral/4.5.neutral-07.wav,neutral
4/session5/sarcastic/4.5.sarcastic-04.wav,sarcastic
4/session5/sarcastic/4.5.sarcastic-05.wav,sarcastic
4/session5/sarcastic/4.5.sarcastic-09.wav,sarcastic
4/session5/sarcastic/4.5.sarcastic-01.wav,sarcastic
4/session5/sarcastic/4.5.sarcastic-07.wav,sarcastic
4/session5/sarcastic/4.5.sarcastic-03.wav,sarcastic
4/session5/sarcastic/4.5.sarcastic-10.wav,sarcastic
4/session5/sarcastic/4.5.sarcastic-06.wav,sarcastic
4/session5/sarcastic/4.5.sarcastic-02.wav,sarcastic
4/session5/sarcastic/4.5.sarcastic-08.wav,sarcastic
4/session5/happy/4.5.happy-04.wav,happy
4/session5/happy/4.5.happy-01.wav,happy
4/session5/happy/4.5.happy-02.wav,happy
4/session5/happy/4.5.happy-09.wav,happy
4/session5/happy/4.5.happy-03.wav,happy
4/session5/happy/4.5.happy-05.wav,happy
4/session5/happy/4.5.happy-10.wav,happy
4/session5/happy/4.5.happy-07.wav,happy
4/session5/happy/4.5.happy-06.wav,happy
4/session5/surprise/4.5.surprise-05.wav,surprise
4/session5/surprise/4.5.surprise-08.wav,surprise
4/session5/surprise/4.5.surprise-03.wav,surprise
4/session5/surprise/4.5.surprise-10.wav,surprise
4/session5/surprise/4.5.surprise-06.wav,surprise
4/session5/surprise/4.5.surprise-09.wav,surprise
4/session5/surprise/4.5.surprise-02.wav,surprise
4/session5/surprise/4.5.surprise-04.wav,surprise
4/session5/surprise/4.5.surprise-07.wav,surprise
4/session5/surprise/4.5.surprise-01.wav,surprise
4/session5/sad/4.5.sad-07.wav,sad
4/session5/sad/4.5.sad-01.wav,sad
4/session5/sad/4.5.sad-06.wav,sad
4/session5/sad/4.5.sad-09.wav,sad
4/session5/sad/4.5.sad-08.wav,sad
4/session5/sad/4.5.sad-04.wav,sad
4/session5/sad/4.5.sad-03.wav,sad
4/session5/sad/4.5.sad-10.wav,sad
4/session5/sad/4.5.sad-05.wav,sad
4/session5/sad/4.5.sad-02.wav,sad
4/session5/anger/4.5.anger-04.wav,anger
4/session5/anger/4.5.anger-05.wav,anger
4/session5/anger/4.5.anger-08.wav,anger
4/session5/anger/4.5.anger-03.wav,anger
4/session5/anger/4.5.anger-07.wav,anger
4/session5/anger/4.5.anger-10.wav,anger
4/session5/anger/4.5.anger-02.wav,anger
4/session5/anger/4.5.anger-09.wav,anger
4/session5/anger/4.5.anger-06.wav,anger
4/session5/anger/4.5.anger-01.wav,anger
4/session5/disgust/4.5.disgust-05.wav,disgust
4/session5/disgust/4.5.disgust-10.wav,disgust
4/session5/disgust/4.5.disgust-01.wav,disgust
4/session5/disgust/4.5.disgust-09.wav,disgust
4/session5/disgust/4.5.disgust-04.wav,disgust
4/session5/disgust/4.5.disgust-02.wav,disgust
4/session5/disgust/4.5.disgust-06.wav,disgust
4/session5/disgust/4.5.disgust-08.wav,disgust
4/session5/disgust/4.5.disgust-03.wav,disgust
4/session5/disgust/4.5.disgust-07.wav,disgust
4/session5/fear/4.5.fear-09.wav,fear
4/session5/fear/4.5.fear-04.wav,fear
4/session5/fear/4.5.fear-07.wav,fear
4/session5/fear/4.5.fear-10.wav,fear
4/session5/fear/4.5.fear-02.wav,fear
4/session5/fear/4.5.fear-08.wav,fear
4/session5/fear/4.5.fear-05.wav,fear
4/session5/fear/4.5.fear-03.wav,fear
4/session5/fear/4.5.fear-01.wav,fear
4/session5/fear/4.5.fear-06.wav,fear
5/session1/neutral/5.1.neutral-03.wav,neutral
5/session1/neutral/5.1.neutral-01.wav,neutral
5/session1/neutral/5.1.neutral-04.wav,neutral
5/session1/neutral/5.1.neutral-05.wav,neutral
5/session1/neutral/5.1.neutral-07.wav,neutral
5/session1/neutral/5.1.neutral-10.wav,neutral
5/session1/neutral/5.1.neutral-06.wav,neutral
5/session1/neutral/5.1.neutral-09.wav,neutral
5/session1/neutral/5.1.neutral-02.wav,neutral
5/session1/neutral/5.1.neutral-08.wav,neutral
5/session1/sarcastic/5.1.sarcastic-10.wav,sarcastic
5/session1/sarcastic/5.1.sarcastic-09.wav,sarcastic
5/session1/sarcastic/5.1.sarcastic-07.wav,sarcastic
5/session1/sarcastic/5.1.sarcastic-04.wav,sarcastic
5/session1/sarcastic/5.1.sarcastic-05.wav,sarcastic
5/session1/sarcastic/5.1.sarcastic-01.wav,sarcastic
5/session1/sarcastic/5.1.sarcastic-03.wav,sarcastic
5/session1/sarcastic/5.1.sarcastic-02.wav,sarcastic
5/session1/sarcastic/5.1.sarcastic-08.wav,sarcastic
5/session1/sarcastic/5.1.sarcastic-06.wav,sarcastic
5/session1/happy/5.1.happy-08.wav,happy
5/session1/happy/5.1.happy-05.wav,happy
5/session1/happy/5.1.happy-09.wav,happy
5/session1/happy/5.1.happy-07.wav,happy
5/session1/happy/5.1.happy-03.wav,happy
5/session1/happy/5.1.happy-02.wav,happy
5/session1/happy/5.1.happy-10.wav,happy
5/session1/happy/5.1.happy-06.wav,happy
5/session1/happy/5.1.happy-04.wav,happy
5/session1/happy/5.1.happy-01.wav,happy
5/session1/surprise/5.1.surprise-04.wav,surprise
5/session1/surprise/5.1.surprise-01.wav,surprise
5/session1/surprise/5.1.surprise-07.wav,surprise
5/session1/surprise/5.1.surprise-09.wav,surprise
5/session1/surprise/5.1.surprise-02.wav,surprise
5/session1/surprise/5.1.surprise-03.wav,surprise
5/session1/surprise/5.1.surprise-10.wav,surprise
5/session1/surprise/5.1.surprise-05.wav,surprise
5/session1/surprise/5.1.surprise-08.wav,surprise
5/session1/surprise/5.1.surprise-06.wav,surprise
5/session1/sad/5.1.sad-10.wav,sad
5/session1/sad/5.1.sad-07.wav,sad
5/session1/sad/5.1.sad-04.wav,sad
5/session1/sad/5.1.sad-03.wav,sad
5/session1/sad/5.1.sad-06.wav,sad
5/session1/sad/5.1.sad-05.wav,sad
5/session1/sad/5.1.sad-02.wav,sad
5/session1/sad/5.1.sad-01.wav,sad
5/session1/sad/5.1.sad-08.wav,sad
5/session1/sad/5.1.sad-09.wav,sad
5/session1/anger/5.1.anger-08.wav,anger
5/session1/anger/5.1.anger-01.wav,anger
5/session1/anger/5.1.anger-05.wav,anger
5/session1/anger/5.1.anger-03.wav,anger
5/session1/anger/5.1.anger-02.wav,anger
5/session1/anger/5.1.anger-06.wav,anger
5/session1/anger/5.1.anger-10.wav,anger
5/session1/anger/5.1.anger-09.wav,anger
5/session1/anger/5.1.anger-04.wav,anger
5/session1/anger/5.1.anger-07.wav,anger
5/session1/disgust/5.1.disgust-06.wav,disgust
5/session1/disgust/5.1.disgust-09.wav,disgust
5/session1/disgust/5.1.disgust-05.wav,disgust
5/session1/disgust/5.1.disgust-08.wav,disgust
5/session1/disgust/5.1.disgust-01.wav,disgust
5/session1/disgust/5.1.disgust-07.wav,disgust
5/session1/disgust/5.1.disgust-10.wav,disgust
5/session1/disgust/5.1.disgust-03.wav,disgust
5/session1/disgust/5.1.disgust-04.wav,disgust
5/session1/disgust/5.1.disgust-02.wav,disgust
5/session1/fear/5.1.fear-08.wav,fear
5/session1/fear/5.1.fear-05.wav,fear
5/session1/fear/5.1.fear-03.wav,fear
5/session1/fear/5.1.fear-02.wav,fear
5/session1/fear/5.1.fear-09.wav,fear
5/session1/fear/5.1.fear-07.wav,fear
5/session1/fear/5.1.fear-06.wav,fear
5/session1/fear/5.1.fear-01.wav,fear
5/session1/fear/5.1.fear-04.wav,fear
5/session1/fear/5.1.fear-10.wav,fear
5/session3/neutral/5.3.neutral-01.wav,neutral
5/session3/neutral/5.3.neutral-08.wav,neutral
5/session3/neutral/5.3.neutral-03.wav,neutral
5/session3/neutral/5.3.neutral-06.wav,neutral
5/session3/neutral/5.3.neutral-04.wav,neutral
5/session3/neutral/5.3.neutral-07.wav,neutral
5/session3/neutral/5.3.neutral-09.wav,neutral
5/session3/neutral/5.3.neutral-02.wav,neutral
5/session3/neutral/5.3.neutral-10.wav,neutral
5/session3/neutral/5.3.neutral-05.wav,neutral
5/session3/sarcastic/5.3.sarcastic-02.wav,sarcastic
5/session3/sarcastic/5.3.sarcastic-05.wav,sarcastic
5/session3/sarcastic/5.3.sarcastic-04.wav,sarcastic
5/session3/sarcastic/5.3.sarcastic-06.wav,sarcastic
5/session3/sarcastic/5.3.sarcastic-09.wav,sarcastic
5/session3/sarcastic/5.3.sarcastic-10.wav,sarcastic
5/session3/sarcastic/5.3.sarcastic-07.wav,sarcastic
5/session3/sarcastic/5.3.sarcastic-08.wav,sarcastic
5/session3/sarcastic/5.3.sarcastic-01.wav,sarcastic
5/session3/sarcastic/5.3.sarcastic-03.wav,sarcastic
5/session3/happy/5.3.happy-09.wav,happy
5/session3/happy/5.3.happy-10.wav,happy
5/session3/happy/5.3.happy-03.wav,happy
5/session3/happy/5.3.happy-05.wav,happy
5/session3/happy/5.3.happy-08.wav,happy
5/session3/happy/5.3.happy-06.wav,happy
5/session3/happy/5.3.happy-07.wav,happy
5/session3/happy/5.3.happy-01.wav,happy
5/session3/happy/5.3.happy-04.wav,happy
5/session3/happy/5.3.happy-02.wav,happy
5/session3/surprise/5.3.surprise-05.wav,surprise
5/session3/surprise/5.3.surprise-07.wav,surprise
5/session3/surprise/5.3.surprise-10.wav,surprise
5/session3/surprise/5.3.surprise-06.wav,surprise
5/session3/surprise/5.3.surprise-09.wav,surprise
5/session3/surprise/5.3.surprise-04.wav,surprise
5/session3/surprise/5.3.surprise-02.wav,surprise
5/session3/surprise/5.3.surprise-03.wav,surprise
5/session3/surprise/5.3.surprise-08.wav,surprise
5/session3/surprise/5.3.surprise-01.wav,surprise
5/session3/sad/5.3.sad-09.wav,sad
5/session3/sad/5.3.sad-08.wav,sad
5/session3/sad/5.3.sad-02.wav,sad
5/session3/sad/5.3.sad-10.wav,sad
5/session3/sad/5.3.sad-07.wav,sad
5/session3/sad/5.3.sad-06.wav,sad
5/session3/sad/5.3.sad-03.wav,sad
5/session3/sad/5.3.sad-04.wav,sad
5/session3/sad/5.3.sad-05.wav,sad
5/session3/sad/5.3.sad-01.wav,sad
5/session3/anger/5.3.anger-03.wav,anger
5/session3/anger/5.3.anger-01.wav,anger
5/session3/anger/5.3.anger-09.wav,anger
5/session3/anger/5.3.anger-08.wav,anger
5/session3/anger/5.3.anger-10.wav,anger
5/session3/anger/5.3.anger-06.wav,anger
5/session3/anger/5.3.anger-04.wav,anger
5/session3/anger/5.3.anger-07.wav,anger
5/session3/anger/5.3.anger-02.wav,anger
5/session3/anger/5.3.anger-05.wav,anger
5/session3/disgust/5.3.disgust-01.wav,disgust
5/session3/disgust/5.3.disgust-06.wav,disgust
5/session3/disgust/5.3.disgust-08.wav,disgust
5/session3/disgust/5.3.disgust-03.wav,disgust
5/session3/disgust/5.3.disgust-05.wav,disgust
5/session3/disgust/5.3.disgust-09.wav,disgust
5/session3/disgust/5.3.disgust-07.wav,disgust
5/session3/disgust/5.3.disgust-02.wav,disgust
5/session3/disgust/5.3.disgust-10.wav,disgust
5/session3/disgust/5.3.disgust-04.wav,disgust
5/session3/fear/5.3.fear-10.wav,fear
5/session3/fear/5.3.fear-01.wav,fear
5/session3/fear/5.3.fear-05.wav,fear
5/session3/fear/5.3.fear-07.wav,fear
5/session3/fear/5.3.fear-04.wav,fear
5/session3/fear/5.3.fear-08.wav,fear
5/session3/fear/5.3.fear-02.wav,fear
5/session3/fear/5.3.fear-03.wav,fear
5/session3/fear/5.3.fear-09.wav,fear
5/session3/fear/5.3.fear-06.wav,fear
5/session4/neutral/5.4.neutral-07.wav,neutral
5/session4/neutral/5.4.neutral-02.wav,neutral
5/session4/neutral/5.4.neutral-01.wav,neutral
5/session4/neutral/5.4.neutral-03.wav,neutral
5/session4/neutral/5.4.neutral-08.wav,neutral
5/session4/neutral/5.4.neutral-05.wav,neutral
5/session4/neutral/5.4.neutral-06.wav,neutral
5/session4/neutral/5.4.neutral-10.wav,neutral
5/session4/neutral/5.4.neutral-04.wav,neutral
5/session4/neutral/5.4.neutral-09.wav,neutral
5/session4/sarcastic/5.4.sarcastic-04.wav,sarcastic
5/session4/sarcastic/5.4.sarcastic-09.wav,sarcastic
5/session4/sarcastic/5.4.sarcastic-08.wav,sarcastic
5/session4/sarcastic/5.4.sarcastic-06.wav,sarcastic
5/session4/sarcastic/5.4.sarcastic-01.wav,sarcastic
5/session4/sarcastic/5.4.sarcastic-02.wav,sarcastic
5/session4/sarcastic/5.4.sarcastic-07.wav,sarcastic
5/session4/sarcastic/5.4.sarcastic-03.wav,sarcastic
5/session4/sarcastic/5.4.sarcastic-10.wav,sarcastic
5/session4/sarcastic/5.4.sarcastic-05.wav,sarcastic
5/session4/happy/5.4.happy-09.wav,happy
5/session4/happy/5.4.happy-10.wav,happy
5/session4/happy/5.4.happy-03.wav,happy
5/session4/happy/5.4.happy-06.wav,happy
5/session4/happy/5.4.happy-02.wav,happy
5/session4/happy/5.4.happy-01.wav,happy
5/session4/happy/5.4.happy-08.wav,happy
5/session4/happy/5.4.happy-04.wav,happy
5/session4/happy/5.4.happy-05.wav,happy
5/session4/happy/5.4.happy-07.wav,happy
5/session4/surprise/5.4.surprise-01.wav,surprise
5/session4/surprise/5.4.surprise-03.wav,surprise
5/session4/surprise/5.4.surprise-04.wav,surprise
5/session4/surprise/5.4.surprise-08.wav,surprise
5/session4/surprise/5.4.surprise-05.wav,surprise
5/session4/surprise/5.4.surprise-09.wav,surprise
5/session4/surprise/5.4.surprise-06.wav,surprise
5/session4/surprise/5.4.surprise-02.wav,surprise
5/session4/surprise/5.4.surprise-10.wav,surprise
5/session4/surprise/5.4.surprise-07.wav,surprise
5/session4/sad/5.4.sad-08.wav,sad
5/session4/sad/5.4.sad-09.wav,sad
5/session4/sad/5.4.sad-06.wav,sad
5/session4/sad/5.4.sad-10.wav,sad
5/session4/sad/5.4.sad-02.wav,sad
5/session4/sad/5.4.sad-03.wav,sad
5/session4/sad/5.4.sad-01.wav,sad
5/session4/sad/5.4.sad-07.wav,sad
5/session4/sad/5.4.sad-04.wav,sad
5/session4/sad/5.4.sad-05.wav,sad
5/session4/anger/5.4.anger-09.wav,anger
5/session4/anger/5.4.anger-01.wav,anger
5/session4/anger/5.4.anger-08.wav,anger
5/session4/anger/5.4.anger-10.wav,anger
5/session4/anger/5.4.anger-06.wav,anger
5/session4/anger/5.4.anger-03.wav,anger
5/session4/anger/5.4.anger-05.wav,anger
5/session4/anger/5.4.anger-04.wav,anger
5/session4/anger/5.4.anger-02.wav,anger
5/session4/anger/5.4.anger-07.wav,anger
5/session4/disgust/5.4.disgust-04.wav,disgust
5/session4/disgust/5.4.disgust-09.wav,disgust
5/session4/disgust/5.4.disgust-10.wav,disgust
5/session4/disgust/5.4.disgust-03.wav,disgust
5/session4/disgust/5.4.disgust-01.wav,disgust
5/session4/disgust/5.4.disgust-06.wav,disgust
5/session4/disgust/5.4.disgust-05.wav,disgust
5/session4/disgust/5.4.disgust-07.wav,disgust
5/session4/disgust/5.4.disgust-08.wav,disgust
5/session4/disgust/5.4.disgust-02.wav,disgust
5/session4/fear/5.4.fear-07.wav,fear
5/session4/fear/5.4.fear-05.wav,fear
5/session4/fear/5.4.fear-04.wav,fear
5/session4/fear/5.4.fear-08.wav,fear
5/session4/fear/5.4.fear-06.wav,fear
5/session4/fear/5.4.fear-09.wav,fear
5/session4/fear/5.4.fear-01.wav,fear
5/session4/fear/5.4.fear-02.wav,fear
5/session4/fear/5.4.fear-03.wav,fear
5/session4/fear/5.4.fear-10.wav,fear
5/session2/neutral/5.2.neutral-08.wav,neutral
5/session2/neutral/5.2.neutral-10.wav,neutral
5/session2/neutral/5.2.neutral-03.wav,neutral
5/session2/neutral/5.2.neutral-04.wav,neutral
5/session2/neutral/5.2.neutral-05.wav,neutral
5/session2/neutral/5.2.neutral-09.wav,neutral
5/session2/neutral/5.2.neutral-01.wav,neutral
5/session2/neutral/5.2.neutral-06.wav,neutral
5/session2/neutral/5.2.neutral-02.wav,neutral
5/session2/neutral/5.2.neutral-07.wav,neutral
5/session2/sarcastic/5.2.sarcastic-02.wav,sarcastic
5/session2/sarcastic/5.2.sarcastic-03.wav,sarcastic
5/session2/sarcastic/5.2.sarcastic-10.wav,sarcastic
5/session2/sarcastic/5.2.sarcastic-09.wav,sarcastic
5/session2/sarcastic/5.2.sarcastic-08.wav,sarcastic
5/session2/sarcastic/5.2.sarcastic-06.wav,sarcastic
5/session2/sarcastic/5.2.sarcastic-04.wav,sarcastic
5/session2/sarcastic/5.2.sarcastic-01.wav,sarcastic
5/session2/sarcastic/5.2.sarcastic-05.wav,sarcastic
5/session2/sarcastic/5.2.sarcastic-07.wav,sarcastic
5/session2/happy/5.2.happy-03.wav,happy
5/session2/happy/5.2.happy-10.wav,happy
5/session2/happy/5.2.happy-06.wav,happy
5/session2/happy/5.2.happy-04.wav,happy
5/session2/happy/5.2.happy-07.wav,happy
5/session2/happy/5.2.happy-02.wav,happy
5/session2/happy/5.2.happy-09.wav,happy
5/session2/happy/5.2.happy-05.wav,happy
5/session2/happy/5.2.happy-01.wav,happy
5/session2/happy/5.2.happy-08.wav,happy
5/session2/surprise/5.2.surprise-06.wav,surprise
5/session2/surprise/5.2.surprise-03.wav,surprise
5/session2/surprise/5.2.surprise-09.wav,surprise
5/session2/surprise/5.2.surprise-08.wav,surprise
5/session2/surprise/5.2.surprise-04.wav,surprise
5/session2/surprise/5.2.surprise-01.wav,surprise
5/session2/surprise/5.2.surprise-05.wav,surprise
5/session2/surprise/5.2.surprise-07.wav,surprise
5/session2/surprise/5.2.surprise-02.wav,surprise
5/session2/surprise/5.2.surprise-10.wav,surprise
5/session2/sad/5.2.sad-06.wav,sad
5/session2/sad/5.2.sad-10.wav,sad
5/session2/sad/5.2.sad-01.wav,sad
5/session2/sad/5.2.sad-03.wav,sad
5/session2/sad/5.2.sad-05.wav,sad
5/session2/sad/5.2.sad-04.wav,sad
5/session2/sad/5.2.sad-09.wav,sad
5/session2/sad/5.2.sad-02.wav,sad
5/session2/sad/5.2.sad-07.wav,sad
5/session2/sad/5.2.sad-08.wav,sad
5/session2/anger/5.2.anger-01.wav,anger
5/session2/anger/5.2.anger-04.wav,anger
5/session2/anger/5.2.anger-02.wav,anger
5/session2/anger/5.2.anger-06.wav,anger
5/session2/anger/5.2.anger-07.wav,anger
5/session2/anger/5.2.anger-10.wav,anger
5/session2/anger/5.2.anger-05.wav,anger
5/session2/anger/5.2.anger-08.wav,anger
5/session2/anger/5.2.anger-03.wav,anger
5/session2/anger/5.2.anger-09.wav,anger
5/session2/disgust/5.2.disgust-01.wav,disgust
5/session2/disgust/5.2.disgust-10.wav,disgust
5/session2/disgust/5.2.disgust-08.wav,disgust
5/session2/disgust/5.2.disgust-07.wav,disgust
5/session2/disgust/5.2.disgust-03.wav,disgust
5/session2/disgust/5.2.disgust-04.wav,disgust
5/session2/disgust/5.2.disgust-06.wav,disgust
